omni_omni.log GSM

#COORD
GSM

#DELAY
1800
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
 2016  5  6 12 16  0   0   -0.03   -7.76   -1.81  -408.90    12.00    -6.20    12.06     122939.0
 2016  5  6 12 17  0   0    0.57   -7.86   -2.56  -408.60    10.90    -4.20    12.56     117081.0
 2016  5  6 12 18  0   0    1.09   -7.80   -3.06  -409.40    12.50    -8.50    12.15     110083.0
 2016  5  6 12 19  0   0    1.92   -7.89   -4.09  -409.50     9.00     1.20    11.99      95962.0
 2016  5  6 12 20  0   0    2.29   -7.44   -4.81  -409.50     9.00     1.20    11.99      95962.0
 2016  5  6 12 21  0   0    1.61   -8.14   -3.99  -404.60    14.90   -13.70    11.93      89549.0
 2016  5  6 12 22  0   0    1.52   -7.79   -4.57  -403.90    14.90   -13.90    12.37      96834.0
 2016  5  6 12 23  0   0    1.64   -7.71   -4.70  -403.60    14.90   -13.90    12.58      99865.0
 2016  5  6 12 24  0   0    3.00   -6.44   -5.14  -403.00    12.50    -8.70    12.14     103394.0
 2016  5  6 12 25  0   0    2.09   -7.10   -5.33  -405.20    15.90    -9.70    14.25      85670.0
 2016  5  6 12 26  0   0    1.55   -7.56   -5.30  -402.00    16.00   -13.90    12.32      95320.0
 2016  5  6 12 27  0   0    2.60   -6.63   -5.47  -400.20    11.90   -10.30    11.85      87593.0
 2016  5  6 12 28  0   0    1.83   -7.47   -5.23  -397.90    12.90    -6.00    10.90      94846.0
 2016  5  6 12 29  0   0    2.48   -6.71   -5.43  -400.40    15.30    -9.80    12.07      88519.0
 2016  5  6 12 30  0   0    2.41   -6.97   -5.46  -400.30    15.30   -13.80    11.98      89841.0
 2016  5  6 12 31  0   0    2.80   -5.83   -5.77  -402.30    10.80    -6.50    12.24      97384.0
 2016  5  6 12 32  0   0    2.72   -5.85   -5.90  -401.80    12.80    -8.60    11.61     100260.0
 2016  5  6 12 33  0   0    2.92   -5.29   -6.04  -401.40    10.40    -6.70    11.80      95685.0
 2016  5  6 12 34  0   0    1.16   -4.80   -6.16  -400.00     5.90    -0.80    10.81     110395.0
 2016  5  6 12 35  0   0    4.57   -5.20   -5.46  -399.50     4.20     2.00    10.24     115681.0
 2016  5  6 12 36  0   0    4.01   -5.11   -6.05  -399.50     4.20     2.00    10.24     115681.0
 2016  5  6 12 37  0   0    4.45   -4.92   -5.88  -399.50     4.20     2.00    10.24     115681.0
 2016  5  6 12 38  0   0    4.45   -4.92   -5.89  -399.50     4.20     2.00    10.24     115681.0
 2016  5  6 12 39  0   0    4.41   -4.88   -5.96  -403.50     8.90   -11.60    12.47      96965.0
 2016  5  6 12 40  0   0    4.41   -4.88   -5.96  -403.50     8.90   -11.60    12.47      96965.0
 2016  5  6 12 41  0   0    4.33   -4.86   -5.98  -403.50     8.90   -11.60    12.47      96965.0
 2016  5  6 12 42  0   0    4.65   -4.38   -6.12  -403.50     8.90   -11.60    12.47      96965.0
 2016  5  6 12 43  0   0    4.61   -4.41   -5.65  -403.50     8.90   -11.60    12.47      96965.0
 2016  5  6 12 44  0   0    4.73   -4.17   -5.72  -402.10     4.60    -4.40    12.03     104009.0
 2016  5  6 12 45  0   0    5.00   -4.11   -5.41  -402.10     4.60    -4.40    12.03     104009.0
 2016  5  6 12 46  0   0    5.47   -3.78   -6.01  -403.00     6.90   -11.90    11.60     113184.0
 2016  5  6 12 47  0   0    5.60   -3.48   -6.63  -403.00     6.90   -12.00    11.60     113184.0
 2016  5  6 12 48  0   0    5.63   -3.29   -6.81  -403.00     6.90   -12.00    11.60     113184.0
 2016  5  6 12 49  0   0    5.42   -3.06   -6.66  -404.00     3.10     0.00    11.68     104271.0
 2016  5  6 12 50  0   0    5.24   -2.98   -6.38  -404.00     3.10     0.00    11.68     104271.0
 2016  5  6 12 51  0   0    4.94   -2.47   -6.54  -401.90     4.80    -4.60    12.13     106812.0
 2016  5  6 12 52  0   0    4.39   -3.14   -6.59  -399.20     8.00    -7.50    10.95     108277.0
 2016  5  6 12 53  0   0    3.03   -5.03   -5.98  -397.90     9.50    -8.90    10.41     108976.0
 2016  5  6 12 54  0   0    2.80   -5.77   -5.46  -399.60    10.30    -8.40    11.43     106814.0
 2016  5  6 12 55  0   0    2.90   -5.83   -5.28  -399.60    13.60   -14.10    11.17     103016.0
 2016  5  6 12 56  0   0    3.06   -6.13   -5.09  -399.60    15.40   -17.10    11.04     100983.0
 2016  5  6 12 57  0   0    4.06   -4.50   -5.74  -401.20    12.60    -8.80    11.79      94814.0
 2016  5  6 12 58  0   0    4.65    0.18   -7.21  -403.00     2.50    -4.10    11.95      96772.0
 2016  5  6 12 59  0   0    4.13    2.04   -7.91  -402.70    -7.60     0.60    11.44     105310.0
 2016  5  6 13  0  0   0    3.69    1.02   -7.41  -399.40    -6.20    -5.10    10.14     118460.0
 2016  5  6 13  1  0   0    3.71    0.05   -8.31  -404.10    -3.60     0.50    11.63      98482.0
 2016  5  6 13  2  0   0    3.65    0.22   -8.22  -400.90    -1.30    -4.20    11.63      91964.0
 2016  5  6 13  3  0   0    3.17   -0.15   -8.35  -400.40    -1.50    -1.90    12.16     105218.0
 2016  5  6 13  4  0   0    3.21    0.57   -8.50  -400.50    -1.40    -2.00    12.22     105207.0
 2016  5  6 13  5  0   0    3.45    0.29   -8.40  -400.50    -1.40    -2.00    12.22     105207.0
 2016  5  6 13  6  0   0    3.45    0.12   -8.12  -400.50    -1.40    -2.00    12.22     105207.0
 2016  5  6 13  7  0   0    3.33    0.45   -8.27  -400.50    -1.40    -2.00    12.22     105207.0
 2016  5  6 13  8  0   0    3.33    0.45   -8.27  -400.50    -1.40    -2.00    12.22     105207.0
 2016  5  6 13  9  0   0    3.83   -0.38   -7.88  -399.80    -4.40    -2.50    11.52      88311.0
 2016  5  6 13 10  0   0    3.83   -0.38   -7.88  -399.80    -4.40    -2.50    11.52      88311.0
 2016  5  6 13 11  0   0    4.11   -0.60   -7.72  -399.80    -4.40    -2.50    11.52      88311.0
 2016  5  6 13 12  0   0    4.11   -0.60   -7.72  -399.80    -4.40    -2.50    11.52      88311.0
 2016  5  6 13 13  0   0    4.15   -0.76   -7.79  -399.80    -4.40    -2.50    11.52      88311.0
 2016  5  6 13 14  0   0    5.72   -4.82   -4.83  -399.80    -4.40    -2.50    11.52      88311.0
 2016  5  6 13 15  0   0    5.65   -5.14   -4.87  -399.80    -4.40    -2.50    11.52      88311.0
 2016  5  6 13 16  0   0    5.15   -3.48   -5.89  -402.90     2.90     7.50     9.40     125799.0
 2016  5  6 13 17  0   0    5.66   -5.11   -4.78  -400.80     2.30     3.70     8.87     130139.0
 2016  5  6 13 18  0   0    5.77   -4.88   -4.61  -402.10     7.20     4.30     9.25     131269.0
 2016  5  6 13 19  0   0    6.05   -4.45   -4.67  -402.90     5.90     1.00    10.14     155952.0
 2016  5  6 13 20  0   0    6.25   -2.88   -5.43  -403.40    -0.30     0.50    11.81     121554.0
 2016  5  6 13 21  0   0    7.21   -2.18   -5.00  -404.60     0.70     3.40    10.38     168703.0
 2016  5  6 13 22  0   0    5.72   -4.85   -4.86  -404.60     0.70     3.40    10.38     168703.0
 2016  5  6 13 23  0   0    7.44   -1.08   -5.45  -404.60     0.70     3.40    10.38     168703.0
 2016  5  6 13 24  0   0    3.87   -0.35   -7.81  -403.90    -4.70    -2.00    12.80      95106.0
 2016  5  6 13 25  0   0    3.57    0.09   -8.03  -403.90    -4.70    -2.00    12.80      95106.0
 2016  5  6 13 26  0   0    5.55   -2.06   -6.09  -400.40    -4.00     4.60     9.41     154442.0
 2016  5  6 13 27  0   0    3.81    0.25   -7.96  -403.00    -4.70     0.00    12.22      91076.0
 2016  5  6 13 28  0   0    5.08   -0.54   -6.91  -403.00    -4.70    -0.10    12.24      90585.0
 2016  5  6 13 29  0   0    3.15    0.50   -7.93  -403.00    -4.70    -0.10    12.24      90585.0
 2016  5  6 13 30  0   0    4.97   -0.83   -6.97  -403.70    -0.90    -5.50    13.27      92399.0
 2016  5  6 13 31  0   0    3.86   -1.11   -7.05  -401.90     3.90    -3.40    10.67     115311.0
 2016  5  6 13 32  0   0    3.57   -0.32   -7.55  -403.00     1.60    -3.20    11.50     108193.0
 2016  5  6 13 33  0   0    5.84   -2.33   -5.91  -402.10    -3.20     2.90    10.52     130315.0
 2016  5  6 13 34  0   0    5.88   -2.00   -6.23  -402.30    -4.60     3.50    11.43     113113.0
 2016  5  6 13 35  0   0    3.14   -0.25   -8.29  -401.90    -2.50     0.40    10.42     126326.0
 2016  5  6 13 36  0   0    4.04   -0.70   -7.63  -404.10     0.30    -5.50    13.26      82284.0
 2016  5  6 13 37  0   0    3.63   -0.53   -7.64  -403.80     0.40    -4.90    12.56      86845.0
 2016  5  6 13 38  0   0    6.83   -2.52   -5.76  -402.80     0.60    -2.60     9.86     104445.0
 2016  5  6 13 39  0   0    7.20   -2.99   -5.50  -402.80     0.60    -2.60     9.86     104445.0
 2016  5  6 13 40  0   0    7.20   -2.99   -5.50  -402.80     0.60    -2.60     9.86     104445.0
 2016  5  6 13 41  0   0    6.47   -3.21   -5.45  -402.80     0.60    -2.60     9.86     104445.0
 2016  5  6 13 42  0   0    7.20   -3.04   -5.05  -399.80     0.20    -7.10     9.15     138698.0
 2016  5  6 13 43  0   0    3.67   -6.89   -4.04  -402.40     4.40    -1.00    10.03     109375.0
 2016  5  6 13 44  0   0    3.21   -5.78   -5.60  -398.80     0.80     0.60     8.72     110830.0
 2016  5  6 13 45  0   0    4.43   -5.41   -3.88  -397.80    -1.80     3.20     8.46     116709.0
 2016  5  6 13 46  0   0    6.07   -3.65   -5.62  -396.80     4.00    -3.40     9.49     144433.0
 2016  5  6 13 47  0   0    5.98   -4.09   -5.03  -397.60     1.80    -3.00     9.62     130035.0
 2016  5  6 13 48  0   0    4.74   -5.31   -2.99  -401.80     5.10    -3.80     9.75     129333.0
 2016  5  6 13 49  0   0    3.78   -7.36    0.32  -401.80     1.00     3.50     9.45     135261.0
 2016  5  6 13 50  0   0    3.74   -5.78   -1.70  -401.80     1.00     3.50     9.45     135261.0
 2016  5  6 13 51  0   0    2.75   -6.54    0.59  -398.20     4.00     0.40    10.23     119059.0
 2016  5  6 13 52  0   0    2.25   -5.54    1.05  -409.40    13.40    -0.70    11.94     170355.0
 2016  5  6 13 53  0   0    2.59   -6.03    0.84  -399.30    10.00    -4.70     9.64     146809.0
 2016  5  6 13 54  0   0    2.32   -6.07    0.75  -399.40    10.70    -4.90     9.72     148867.0
 2016  5  6 13 55  0   0    2.26   -6.25    0.66  -413.50    16.50     4.20    12.96     166472.0
 2016  5  6 13 56  0   0    2.60   -5.48   -0.09  -413.50    16.50     3.80    12.80     169211.0
 2016  5  6 13 57  0   0    2.61   -6.67    0.87  -412.20    16.40     0.30    12.07     178129.0
 2016  5  6 13 58  0   0    2.18   -6.73    1.42  -405.80    12.20    -2.40    12.12     159273.0
 2016  5  6 13 59  0   0    3.56   -6.19    0.77  -406.30    12.70    -0.90    12.32     159979.0
 2016  5  6 14  0  0   0    1.87   -7.15    1.41  -412.40    14.30     2.20    13.88     156178.0
 2016  5  6 14  1  0   0    4.49   -5.91   -2.08  -409.90    15.80     0.60    13.39     143568.0
 2016  5  6 14  2  0   0    6.84   -2.84   -6.87  -399.60     9.00   -13.20     9.49     147412.0
 2016  5  6 14  3  0   0    6.08   -5.23   -6.00  -397.20    10.90   -17.70     9.85     130908.0
 2016  5  6 14  4  0   0    5.66   -7.72   -3.10  -399.80    11.80   -20.40     9.85     125165.0
 2016  5  6 14  5  0   0    4.47   -7.92   -2.13  -398.90    12.90   -20.50    10.80     123926.0
 2016  5  6 14  6  0   0    3.96   -7.94   -1.21  -397.90    15.00   -21.10    10.39     119628.0
 2016  5  6 14  7  0   0    2.29   -8.95    0.67  -410.00    10.50     5.30    12.25     102933.0
 2016  5  6 14  8  0   0    4.76   -8.29   -0.76  -408.40    11.10     1.30    12.22     110375.0
 2016  5  6 14  9  0   0    4.99   -8.10   -1.22  -404.70    12.00    -7.90    12.01     128486.0
 2016  5  6 14 10  0   0    4.82   -8.29   -1.14  -406.60     9.30    -3.50    12.65     119812.0
 2016  5  6 14 11  0   0    3.70   -8.98   -0.62  -407.30    11.50    -8.40    13.00     116176.0
 2016  5  6 14 12  0   0    3.03   -9.19   -0.51  -407.50    12.80   -10.10    12.73     116320.0
 2016  5  6 14 13  0   0    3.00   -9.18   -0.15  -417.10     6.90    -4.60    12.44     104359.0
 2016  5  6 14 14  0   0    2.75   -9.33   -0.28  -417.10     6.90    -4.60    12.44     104359.0
 2016  5  6 14 15  0   0    2.75   -9.44   -0.41  -417.10     6.90    -4.60    12.44     104359.0
 2016  5  6 14 16  0   0    3.35   -9.28   -0.22  -411.40     5.90     0.60    11.90     107046.0
 2016  5  6 14 17  0   0    1.67   -9.76    1.06  -416.20     7.70    -2.60    13.18     123133.0
 2016  5  6 14 18  0   0    1.58   -9.68    1.38  -416.20     7.70    -2.60    13.18     123133.0
 2016  5  6 14 19  0   0    3.03   -8.97    0.83  -418.30    12.80     2.80    13.57     104872.0
 2016  5  6 14 20  0   0    3.95   -8.78    0.25  -418.20    12.80     2.80    13.57     105005.0
 2016  5  6 14 21  0   0    1.97   -9.19    2.27  -412.00    10.90     0.30    14.27     119076.0
 2016  5  6 14 22  0   0    2.00   -9.01    2.45  -412.00    10.90     0.30    14.27     119076.0
 2016  5  6 14 23  0   0    3.53   -9.19    0.51  -416.00    12.70     7.70    14.09     112161.0
 2016  5  6 14 24  0   0    3.53   -9.43    0.13  -416.00     7.30    11.70    13.51     109855.0
 2016  5  6 14 25  0   0    4.94   -7.96   -2.35  -411.10    11.00    -2.30    13.37     111059.0
 2016  5  6 14 26  0   0    7.60   -4.70   -3.81  -407.30     8.80    -8.50    11.03     122190.0
 2016  5  6 14 27  0   0    7.67   -4.03   -4.35  -407.30     8.80    -8.50    11.03     122190.0
 2016  5  6 14 28  0   0    7.23   -5.61   -3.23  -403.40     8.00    -3.00    12.47     152371.0
 2016  5  6 14 29  0   0    6.37   -6.47   -3.27  -405.80     9.30    -4.40    12.71     144137.0
 2016  5  6 14 30  0   0    5.45   -7.74   -2.29  -407.90     8.50    -3.90    12.30     132689.0
 2016  5  6 14 31  0   0    4.99   -8.30   -1.69  -403.00     8.10    -3.10    11.74     122080.0
 2016  5  6 14 32  0   0    5.30   -8.53   -0.89  -407.30    10.80    -3.60    12.57     135275.0
 2016  5  6 14 33  0   0    4.90   -8.33   -0.72  -409.80     8.90     0.10    12.78     124897.0
 2016  5  6 14 34  0   0    4.46   -9.25   -1.07  -407.60     1.30     3.90    11.22     115860.0
 2016  5  6 14 35  0   0    3.81   -9.58   -1.56  -409.70     1.40     3.10    11.39     116757.0
 2016  5  6 14 36  0   0    3.38   -9.46   -0.90  -411.00     7.30    -0.20    12.39     110598.0
 2016  5  6 14 37  0   0    3.16   -9.41   -0.47  -413.50     8.90     1.50    13.18     113242.0
 2016  5  6 14 38  0   0    3.22   -8.90   -0.40  -415.60    11.30     0.60    13.77     110417.0
 2016  5  6 14 39  0   0    4.89   -8.51   -3.36  -414.50    13.40    -1.60    12.88     112183.0
 2016  5  6 14 40  0   0    4.43   -8.70   -1.53  -407.70     1.70    -1.80    11.27     114218.0
 2016  5  6 14 41  0   0    4.90   -9.19   -1.55  -404.80     0.00    -4.60    10.05     127625.0
 2016  5  6 14 42  0   0    5.09   -8.80   -2.35  -406.20    -6.50     5.30     9.87     118459.0
 2016  5  6 14 43  0   0    5.33   -8.59   -3.08  -404.30    -2.70    -2.10     9.46     119282.0
 2016  5  6 14 44  0   0    5.42   -8.19   -3.77  -404.80    -2.70    -2.20     9.59     117894.0
 2016  5  6 14 45  0   0    5.47   -8.23   -3.91  -405.10    -2.90    -2.20     9.74     116059.0
 2016  5  6 14 46  0   0    5.59   -7.82   -4.23  -404.30    -2.10    -6.00     9.37     107238.0
 2016  5  6 14 47  0   0    5.94   -7.06   -4.92  -399.50     3.40   -19.00     9.13     106901.0
 2016  5  6 14 48  0   0    5.36   -7.07   -5.15  -399.40     3.00   -18.90     9.15     111956.0
 2016  5  6 14 49  0   0    5.25   -6.98   -5.40  -399.10     1.50   -18.40     9.22     133695.0
 2016  5  6 14 50  0   0    5.88   -6.15   -5.58  -400.20    -0.70   -12.60     8.61     116029.0
 2016  5  6 14 51  0   0    5.58   -6.44   -5.71  -398.20     0.50   -16.10     8.49     115494.0
 2016  5  6 14 52  0   0    5.43   -6.54   -5.41  -395.70     1.90   -20.40     8.32     114837.0
 2016  5  6 14 53  0   0    6.53   -5.52   -5.61  -394.10     4.30   -17.50     7.77     117291.0
 2016  5  6 14 54  0   0    6.38   -5.60   -5.61  -400.80    -2.00    -6.60     9.18     135543.0
 2016  5  6 14 55  0   0    5.93   -6.35   -4.77  -398.80    -2.30    -6.60     8.41     120716.0
 2016  5  6 14 56  0   0    5.80   -6.76   -4.11  -400.30    -2.90    -4.30     8.65     123738.0
 2016  5  6 14 57  0   0    5.87   -6.36   -4.26  -401.40    -2.10    -7.40     8.60     128007.0
 2016  5  6 14 58  0   0    6.00   -6.40   -4.09  -401.60    -2.20    -7.80     8.58     129468.0
 2016  5  6 14 59  0   0    6.01   -6.34   -4.18  -402.50    -5.00    -3.40     8.92     127874.0
 2016  5  6 15  0  0   0    5.91   -6.47   -3.93  -404.50    -3.90    -8.90     9.23     125768.0
 2016  5  6 15  1  0   0    5.98   -6.55   -3.74  -402.30    -4.00    -9.20     8.80     133519.0
 2016  5  6 15  2  0   0    6.01   -6.51   -3.72  -401.80    -5.30    -1.80     9.25     128419.0
 2016  5  6 15  3  0   0    5.87   -6.57   -3.95  -401.80    -5.30    -1.70     9.25     128371.0
 2016  5  6 15  4  0   0    5.54   -6.86   -4.01  -400.60    -0.40    -8.90     8.66     126237.0
 2016  5  6 15  5  0   0    5.33   -7.18   -4.08  -401.00    -2.80    -1.60     9.19     119077.0
 2016  5  6 15  6  0   0    5.18   -7.25   -4.20  -401.00    -3.00    -0.90     9.24     118413.0
 2016  5  6 15  7  0   0    5.23   -7.18   -4.22  -396.90     0.70    -6.10     9.01     107808.0
 2016  5  6 15  8  0   0    5.20   -7.36   -3.66  -397.80    -0.90    -7.10     9.05     114784.0
 2016  5  6 15  9  0   0    5.19   -4.04   -7.23  -396.50    -0.20   -18.40     8.46     115338.0
 2016  5  6 15 10  0   0    5.13   -4.35   -6.73  -396.90     0.90   -26.20     7.71     121019.0
 2016  5  6 15 11  0   0    4.90   -4.23   -7.10  -396.50     1.40   -27.90     7.85     118509.0
 2016  5  6 15 12  0   0    5.09   -4.20   -7.43  -397.40    -0.60   -23.40     8.04     116225.0
 2016  5  6 15 13  0   0    5.54   -5.03   -7.61  -397.30     1.80   -24.10     8.10     117731.0
 2016  5  6 15 14  0   0    5.26   -4.62   -7.58  -398.20     0.60   -23.30     8.27     112733.0
 2016  5  6 15 15  0   0    5.13   -4.27   -7.91  -398.40     2.60   -27.70     8.41     117478.0
 2016  5  6 15 16  0   0    5.11   -3.98   -7.95  -398.50     2.70   -27.50     8.45     119005.0
 2016  5  6 15 17  0   0    5.70   -4.52   -7.93  -398.10     2.40   -24.90     8.36     110291.0
 2016  5  6 15 18  0   0    5.68   -4.97   -7.80  -396.40     2.10   -24.80     7.74     105540.0
 2016  5  6 15 19  0   0    5.87   -4.82   -7.90  -396.00    -0.80   -21.70     7.54     109310.0
 2016  5  6 15 20  0   0    5.87   -4.82   -7.90  -396.00    -0.80   -21.70     7.54     109310.0
 2016  5  6 15 21  0   0    5.87   -4.82   -7.90  -396.00    -0.80   -21.70     7.54     109310.0
 2016  5  6 15 22  0   0    5.68   -4.71   -8.04  -396.00    -0.80   -21.70     7.54     109310.0
 2016  5  6 15 23  0   0    5.72   -4.63   -7.85  -396.00    -0.80   -21.70     7.54     109310.0
 2016  5  6 15 24  0   0    5.76   -4.56   -7.75  -398.10     2.60   -27.00     7.84     112499.0
 2016  5  6 15 25  0   0    5.99   -4.79   -7.84  -398.10     2.60   -27.00     7.83     112447.0
 2016  5  6 15 26  0   0    5.62   -4.48   -7.86  -396.70     1.40   -24.10     7.82     110114.0
 2016  5  6 15 27  0   0    5.65   -4.49   -7.87  -395.10     1.90   -27.00     8.11     115512.0
 2016  5  6 15 28  0   0    5.70   -4.08   -8.07  -397.40     2.50   -27.00     8.38     119759.0
 2016  5  6 15 29  0   0    5.95   -3.39   -7.85  -396.20     3.60   -31.80     8.54     122765.0
 2016  5  6 15 30  0   0    5.90   -3.19   -8.48  -396.10     3.70   -32.00     8.55     123021.0
 2016  5  6 15 31  0   0    5.52   -3.06   -8.33  -397.30     1.60   -27.10     8.28     121127.0
 2016  5  6 15 32  0   0    5.18   -4.12   -6.18  -402.20     8.00   -34.40    10.68     120379.0
 2016  5  6 15 33  0   0    4.98   -6.95    0.74  -396.40     5.00   -36.60     8.56     124163.0
 2016  5  6 15 34  0   0    4.03   -7.09    0.75  -415.60    19.80    -2.80    14.16     124163.0
 2016  5  6 15 35  0   0    3.51   -7.59    0.74  -418.20    15.50     6.30    14.08     124163.0
 2016  5  6 15 36  0   0    5.08   -7.92   -1.69  -411.90    10.80     2.40    13.22     130028.0
 2016  5  6 15 37  0   0    5.00   -7.33   -2.68  -403.60     5.70    -5.20    11.98     132139.0
 2016  5  6 15 38  0   0    4.57   -7.04   -4.06  -407.90    10.80    -6.90    13.53     129963.0
 2016  5  6 15 39  0   0    5.02   -7.18   -4.57  -407.90     9.50    -5.40    12.87     118701.0
 2016  5  6 15 40  0   0    5.16   -7.45   -4.09  -405.00    -0.60    -3.30    10.59     126299.0
 2016  5  6 15 41  0   0    5.38   -6.97   -3.74  -408.80     6.40    -6.50    12.75     137026.0
 2016  5  6 15 42  0   0    5.63   -6.18   -5.11  -405.80     6.50   -11.50    11.67     139768.0
 2016  5  6 15 43  0   0    5.22   -6.55   -5.13  -406.50     5.20   -14.30    11.88     124504.0
 2016  5  6 15 44  0   0    5.17   -6.69   -4.94  -407.90     6.50   -12.80    12.07     132763.0
 2016  5  6 15 45  0   0    5.77   -6.37   -4.99  -407.50     4.80    -6.70    12.53     126388.0
 2016  5  6 15 46  0   0    6.72   -4.43   -6.26  -404.70     2.60   -13.80    11.94     129771.0
 2016  5  6 15 47  0   0    6.59   -4.58   -6.09  -404.70     2.60   -13.80    11.94     129771.0
 2016  5  6 15 48  0   0    6.77   -4.88   -5.68  -403.60     4.30   -16.70    11.59     132398.0
 2016  5  6 15 49  0   0    6.85   -4.96   -5.64  -403.60     4.30   -16.70    11.59     132398.0
 2016  5  6 15 50  0   0    6.89   -5.17   -5.63  -403.60     4.30   -16.70    11.59     132398.0
 2016  5  6 15 51  0   0    6.88   -5.00   -5.63  -403.10     0.70   -11.00    11.36     123872.0
 2016  5  6 15 52  0   0    7.06   -5.11   -5.38  -403.10     0.70   -11.00    11.36     123872.0
 2016  5  6 15 53  0   0    7.08   -5.32   -5.16  -406.10     3.10   -13.70    11.97     122252.0
 2016  5  6 15 54  0   0    6.95   -5.58   -5.20  -406.10     3.10   -13.70    11.97     122241.0
 2016  5  6 15 55  0   0    6.71   -5.84   -5.19  -406.10     3.10   -13.70    11.97     122241.0
 2016  5  6 15 56  0   0    6.98   -5.73   -4.96  -405.20     0.10    -8.50    11.50     124023.0
 2016  5  6 15 57  0   0    7.07   -5.59   -4.85  -405.20     0.10    -8.50    11.50     124081.0
 2016  5  6 15 58  0   0    6.91   -5.58   -4.91  -405.90     1.30   -12.90    12.20     130682.0
 2016  5  6 15 59  0   0    6.88   -6.01   -4.29  -404.90     2.60   -12.20    11.73     132445.0
 2016  5  6 16  0  0   0    6.36   -6.44   -4.44  -404.20     1.30   -13.50    11.81     124794.0
 2016  5  6 16  1  0   0    6.03   -6.80   -4.10  -402.10     1.10   -15.80    11.42     120776.0
 2016  5  6 16  2  0   0    5.19   -7.46   -3.24  -399.80     2.30   -18.00    10.62     123545.0
 2016  5  6 16  3  0   0    5.40   -7.10   -3.47  -403.20     1.90   -13.00    11.28     137570.0
 2016  5  6 16  4  0   0    5.54   -6.96   -3.71  -402.50     0.30   -10.70    11.14     136902.0
 2016  5  6 16  5  0   0    5.44   -7.09   -4.20  -405.20     0.40   -10.90    11.47     133105.0
 2016  5  6 16  6  0   0    5.21   -7.06   -4.43  -404.90     2.50   -15.00    11.28     135671.0
 2016  5  6 16  7  0   0    4.77   -7.32   -4.08  -406.00     2.00   -13.20    11.59     134446.0
 2016  5  6 16  8  0   0    3.76   -7.53   -3.00  -405.60     1.20   -11.10    11.47     137225.0
 2016  5  6 16  9  0   0    2.28   -8.33   -1.18  -405.60     1.20   -11.10    11.47     137225.0
 2016  5  6 16 10  0   0    5.19   -7.43   -3.74  -406.90     0.00    -9.10    12.29     123949.0
 2016  5  6 16 11  0   0    4.90   -7.69   -3.25  -403.40     1.90   -14.20    12.77     119128.0
 2016  5  6 16 12  0   0    2.97   -8.33   -1.17  -403.40     1.90   -14.20    12.77     119128.0
 2016  5  6 16 13  0   0    6.36   -6.83   -3.86  -406.40     1.70    -8.70    12.44     140421.0
 2016  5  6 16 14  0   0    5.08   -7.91   -2.13  -408.40    -0.10    -9.40    12.55     139641.0
 2016  5  6 16 15  0   0    3.06   -8.55   -1.20  -412.40    -2.70    -5.30    11.53     115437.0
 2016  5  6 16 16  0   0   -2.32  -10.85    0.88  -405.60    -1.70   -11.10    14.97      88027.0
 2016  5  6 16 17  0   0   -2.36  -10.46    1.09  -404.40     0.50   -16.80    15.17      87336.0
 2016  5  6 16 18  0   0   -1.97  -10.49    1.28  -404.40     0.50   -16.80    15.17      87336.0
 2016  5  6 16 19  0   0   -1.72  -10.50    1.65  -406.10    -1.80   -12.20    16.21      84582.0
 2016  5  6 16 20  0   0   -1.82  -10.28    1.35  -405.50     2.30   -17.60    15.53      80448.0
 2016  5  6 16 21  0   0   -1.92  -10.20    1.34  -405.50     2.30   -17.60    15.53      80448.0
 2016  5  6 16 22  0   0   -1.99  -10.25    1.43  -405.60    -0.20   -10.40    15.20      89418.0
 2016  5  6 16 23  0   0   -1.62  -10.23    1.30  -404.80    -0.30   -12.00    15.39      89135.0
 2016  5  6 16 24  0   0   -1.63  -10.06    1.11  -403.20    -0.60   -15.00    15.33      88597.0
 2016  5  6 16 25  0   0   -1.47  -10.02    1.08  -403.20    -0.60   -15.00    15.33      88597.0
 2016  5  6 16 26  0   0   -1.80   -9.72    1.85  -403.10    -1.00   -11.50    15.07      90178.0
 2016  5  6 16 27  0   0   -1.80   -9.72    1.85  -403.10    -1.00   -11.50    15.07      90178.0
 2016  5  6 16 28  0   0   -0.29   -8.87    2.68  -398.50     1.60   -17.60    13.91      91556.0
 2016  5  6 16 29  0   0   -0.35   -8.89    2.55  -400.20     0.40   -12.40    13.93      90745.0
 2016  5  6 16 30  0   0    0.03   -9.01    1.28  -400.30     0.30   -12.00    13.94      90690.0
 2016  5  6 16 31  0   0    0.45   -8.88    1.98  -399.70    -3.30   -13.50    13.79      80933.0
 2016  5  6 16 32  0   0    0.33   -8.99    1.66  -399.70    -3.30   -13.50    13.79      80933.0
 2016  5  6 16 33  0   0    0.08   -9.08    1.54  -399.00     0.00   -12.20    11.73      86250.0
 2016  5  6 16 34  0   0    0.89   -8.71    0.95  -397.70    -2.10   -12.10    12.63      93961.0
 2016  5  6 16 35  0   0    1.72   -7.92    4.37  -397.80    -1.90   -14.10    12.22      94278.0
 2016  5  6 16 36  0   0    2.01   -7.60    4.17  -398.00    -1.50   -16.10    11.70      94027.0
 2016  5  6 16 37  0   0    1.94   -7.58    4.21  -398.00    -1.50   -16.10    11.70      94027.0
 2016  5  6 16 38  0   0    1.70   -7.41    3.13  -398.60    -1.50    -2.20    12.77      98814.0
