File created on 2022-11-02T10:49:43.236186
#COOR
GSM


#START
2021 12 03 08 08 00 000       -3.29       1.28      -1.33    -445.00      -5.29      27.04       3.96  125967.00
2021 12 03 08 09 00 000       -3.03       1.80      -0.80    -444.90      -7.16      24.88       3.96  132651.00
2021 12 03 08 10 00 000       -2.53       2.53      -1.05    -444.80      -9.02      22.72       3.96  139335.00
2021 12 03 08 11 00 000       -2.13       2.85      -0.75    -445.60      -7.65      25.97       4.00  140764.00
2021 12 03 08 12 00 000       -3.23       1.54      -1.18    -447.50     -10.43      27.83       4.01  117288.00
2021 12 03 08 13 00 000       -3.06       1.77      -1.16    -446.15      -6.22      27.60       3.92  140345.50
2021 12 03 08 14 00 000       -2.54       2.43      -1.14    -444.80      -2.01      27.36       3.82  163403.00
2021 12 03 08 15 00 000       -2.48       2.72      -0.99    -445.60      -6.10      27.94       3.91  142250.00
2021 12 03 08 16 00 000       -2.70       1.66      -1.82    -445.90      -7.77      28.23       3.96  133369.00
2021 12 03 08 17 00 000       -2.95       1.29      -1.77    -440.20       1.73      22.94       3.68  154549.00
2021 12 03 08 18 00 000       -3.20       1.94      -1.36    -442.50      -2.68      24.55       3.86  141908.00
2021 12 03 08 19 00 000       -3.40       0.70      -2.36    -440.20      -2.88      32.33       3.97  154756.00
2021 12 03 08 20 00 000       -3.67       0.98      -1.51    -439.10      -2.22      34.54       3.97  160835.00
2021 12 03 08 21 00 000       -3.62       1.28      -1.58    -438.97      -1.82      33.53       3.96  163447.33
2021 12 03 08 22 00 000       -3.73       0.82      -1.42    -438.83      -1.42      32.53       3.95  166059.67
2021 12 03 08 23 00 000       -3.64       1.14      -1.78    -438.70      -1.02      31.52       3.93  168672.00
2021 12 03 08 24 00 000       -3.51       1.06      -1.82    -438.57      -0.62      30.52       3.92  171284.33
2021 12 03 08 25 00 000       -3.72       1.25      -1.02    -438.43      -0.23      29.51       3.91  173896.67
2021 12 03 08 26 00 000       -3.70       1.23      -1.11    -438.30       0.17      28.50       3.90  176509.00
2021 12 03 08 27 00 000       -2.85       1.86       1.47    -438.17       0.56      27.49       3.88  179121.33
2021 12 03 08 28 00 000       -3.19       1.80       0.97    -438.03       0.96      26.49       3.87  181733.67
2021 12 03 08 29 00 000       -3.89       0.67      -1.49    -437.90       1.35      25.48       3.86  184346.00
2021 12 03 08 30 00 000       -3.64       1.57      -0.37    -437.90       1.36      25.48       3.86  184346.00
2021 12 03 08 31 00 000       -3.62       1.48      -0.34    -437.90       1.37      25.48       3.86  184346.00
2021 12 03 08 32 00 000       -3.59       1.38      -0.30    -438.22       0.97      26.12       3.88  183949.36
2021 12 03 08 33 00 000       -3.56       1.28      -0.26    -438.54       0.56      26.77       3.89  183552.73
2021 12 03 08 34 00 000       -3.54       1.19      -0.23    -438.85       0.16      27.42       3.91  183156.09
2021 12 03 08 35 00 000       -2.91       2.81       0.69    -439.17      -0.24      28.06       3.93  182759.45
2021 12 03 08 36 00 000       -3.35       1.70      -0.34    -439.49      -0.64      28.71       3.95  182362.82
2021 12 03 08 37 00 000       -3.80       0.58      -1.37    -439.81      -1.05      29.36       3.96  181966.18
2021 12 03 08 38 00 000       -2.85       1.58       1.11    -440.13      -1.45      30.00       3.98  181569.55
2021 12 03 08 39 00 000       -2.36       2.19      -1.18    -440.45      -1.85      30.65       4.00  181172.91
2021 12 03 08 40 00 000       -2.03       2.18      -1.55    -440.76      -2.25      31.30       4.02  180776.27
2021 12 03 08 41 00 000       -2.06       2.20      -1.28    -441.08      -2.65      31.95       4.03  180379.64
2021 12 03 08 42 00 000       -2.60       1.33      -1.06    -441.40      -3.05      32.60       4.05  179983.00
2021 12 03 08 43 00 000       -2.38       1.87      -0.35    -444.20      -5.22      25.42       4.17  155032.00
2021 12 03 08 44 00 000       -2.51       2.25      -0.35    -448.70      -8.88      17.86       4.22  116318.00
2021 12 03 08 45 00 000       -2.76       2.28      -0.08    -444.30     -12.93      28.20       4.05  125470.00
2021 12 03 08 46 00 000       -3.08       1.68      -0.71    -444.30     -12.93      28.21       4.05  125470.00
2021 12 03 08 47 00 000       -3.26       1.21      -1.16    -439.40      -0.36      23.43       3.90  161397.00
2021 12 03 08 48 00 000       -3.39       1.51      -0.59    -439.40      -0.36      23.43       3.90  161397.00
2021 12 03 08 49 00 000       -2.97       1.93      -0.48    -440.80      -6.44      23.00       3.88  133481.00
2021 12 03 08 50 00 000       -2.96       1.41      -1.11    -441.50      -9.44      22.77       3.87  119590.00
2021 12 03 08 51 00 000       -3.51       0.88      -1.26    -439.50      -0.78      23.36       3.77  146262.00
2021 12 03 08 52 00 000       -3.36       0.97      -1.23    -442.00      -2.42      23.76       3.78  164339.00
2021 12 03 08 53 00 000       -3.25       1.00      -1.52    -442.80      -1.63      23.94       3.78  172429.00
2021 12 03 08 54 00 000       -3.34       1.24      -1.34    -440.80      -2.00      24.06       3.82  167071.00
2021 12 03 08 55 00 000       -3.31       0.96      -1.55    -440.87      -1.72      25.40       3.84  163321.33
2021 12 03 08 56 00 000       -3.16       1.42      -1.61    -440.93      -1.44      26.75       3.86  159571.67
2021 12 03 08 57 00 000       -3.45       1.40      -1.03    -441.00      -1.15      28.09       3.88  155822.00
2021 12 03 08 58 00 000       -3.40       1.32      -1.62    -441.00      -1.15      28.09       3.88  155822.00
2021 12 03 08 59 00 000       -3.38       1.34      -1.15    -441.00      -1.14      28.09       3.88  155822.00
2021 12 03 09 00 00 000       -3.41       1.43      -1.19    -442.60       2.09      14.85       4.07  196220.00
2021 12 03 09 01 00 000       -3.08       1.44      -1.54    -442.60       2.09      14.85       4.07  196220.00
2021 12 03 09 02 00 000       -2.98       1.55      -1.69    -444.00      -0.91      25.89       3.79  162119.00
2021 12 03 09 03 00 000       -3.35       1.66      -1.05    -445.40      -3.91      36.93       3.51  128018.00
2021 12 03 09 04 00 000       -3.14       1.22      -1.66    -445.40      -3.90      36.93       3.51  128018.00
2021 12 03 09 05 00 000       -3.19       1.12      -1.59    -438.20      -9.72      39.06       4.01  153863.00
2021 12 03 09 06 00 000       -3.42       1.20      -1.46    -438.20      -9.71      39.06       4.01  153863.00
2021 12 03 09 07 00 000       -3.39       1.19      -1.47    -438.94      -9.97      39.64       4.00  150820.73
2021 12 03 09 08 00 000       -3.36       1.18      -1.47    -439.67     -10.22      40.22       3.99  147778.45
2021 12 03 09 09 00 000       -3.38       1.19      -1.51    -440.41     -10.48      40.81       3.98  144736.18
2021 12 03 09 10 00 000       -3.38       1.19      -1.51    -441.15     -10.74      41.39       3.97  141693.91
2021 12 03 09 11 00 000       -2.68       1.69      -1.89    -441.88     -10.99      41.97       3.96  138651.64
2021 12 03 09 12 00 000       -2.74       1.60      -1.93    -442.62     -11.25      42.55       3.96  135609.36
2021 12 03 09 13 00 000       -2.79       1.52      -1.97    -443.35     -11.51      43.13       3.95  132567.09
2021 12 03 09 14 00 000       -2.49       1.80      -2.19    -444.09     -11.76      43.71       3.94  129524.82
2021 12 03 09 15 00 000       -2.49       1.80      -2.19    -444.83     -12.02      44.30       3.93  126482.55
2021 12 03 09 16 00 000       -2.51       1.92      -2.06    -445.56     -12.27      44.88       3.92  123440.27
2021 12 03 09 17 00 000       -2.52       2.03      -1.93    -446.30     -12.53      45.46       3.91  120398.00
2021 12 03 09 18 00 000       -2.63       2.00      -1.87    -446.30     -12.52      45.46       3.91  120398.00
2021 12 03 09 19 00 000       -2.74       1.97      -1.82    -442.16     -19.89      38.82       3.94  122257.00
2021 12 03 09 20 00 000       -2.84       1.95      -1.76    -438.02     -27.26      32.17       3.97  124116.00
2021 12 03 09 21 00 000       -2.95       1.92      -1.71    -433.88     -34.64      25.53       4.00  125975.00
2021 12 03 09 22 00 000       -3.17       1.92      -1.04    -429.74     -42.02      18.90       4.03  127834.00
2021 12 03 09 23 00 000       -3.40       1.93      -0.38    -425.60     -49.40      12.26       4.06  129693.00
2021 12 03 09 24 00 000       -3.62       1.93       0.29    -425.60     -49.40      12.27       4.06  129693.00
2021 12 03 09 25 00 000       -3.53       1.59      -0.57    -425.60     -49.40      12.28       4.06  129693.00
2021 12 03 09 26 00 000       -3.48       2.10       0.20    -435.10      -9.31      17.64       3.86  145498.00
2021 12 03 09 27 00 000       -3.54       2.03       0.11    -435.10      -9.30      17.64       3.86  145498.00
2021 12 03 09 28 00 000       -3.56       1.97       0.10    -433.35     -21.01      20.09       3.96  136064.00
2021 12 03 09 29 00 000       -3.42       2.18      -0.00    -431.60     -32.71      22.55       4.05  126630.00
2021 12 03 09 30 00 000       -3.33       2.01      -0.46    -431.40     -33.36      22.14       4.06  127072.00
2021 12 03 09 31 00 000       -3.36       2.22       0.05    -427.40     -47.23      12.50       4.17  141511.00
2021 12 03 09 32 00 000       -3.23       2.24      -0.29    -432.10      -8.68      28.15       3.83  146039.00
2021 12 03 09 33 00 000       -3.23       2.25      -0.18    -432.80      -2.63      30.64       3.78  146747.00
2021 12 03 09 34 00 000       -3.28       2.11      -0.27    -434.05      -9.47      27.10       4.06  149291.00
2021 12 03 09 35 00 000       -3.20       2.03      -0.53    -435.30     -16.32      23.57       4.34  151835.00
2021 12 03 09 36 00 000       -3.35       2.31      -0.79    -436.00     -16.55      25.11       4.34  151076.00
2021 12 03 09 37 00 000       -3.36       2.31      -1.12    -433.90      -9.38      30.81       4.03  117884.00
2021 12 03 09 38 00 000       -3.34       2.20      -1.35    -435.60     -11.66      28.60       4.18  123614.00
2021 12 03 09 39 00 000       -3.45       2.46      -1.54    -430.30     -14.77      34.95       4.02   99969.00
2021 12 03 09 40 00 000       -3.37       2.79      -1.41    -424.10     -19.56      38.69       3.83   77163.00
2021 12 03 09 41 00 000       -3.38       2.63      -1.71    -426.00     -23.91      33.57       3.83   80324.00
2021 12 03 09 42 00 000       -3.50       1.97      -0.88    -430.30     -12.16      19.11       4.23  134663.00
2021 12 03 09 43 00 000       -3.51       2.13      -0.24    -425.70     -17.17      28.38       4.09  106511.00
2021 12 03 09 44 00 000       -3.32       2.23      -1.00    -441.50       4.11      26.30       3.97  172841.00
2021 12 03 09 45 00 000       -3.22       1.38      -1.05    -441.30       4.46      26.71       4.08  163738.00
2021 12 03 09 46 00 000       -3.32       2.46      -0.39    -436.00      -2.11      20.63       4.20  137431.00
2021 12 03 09 47 00 000       -3.34       2.43      -0.53    -431.40      -9.24      11.15       4.08  134646.00
2021 12 03 09 48 00 000       -3.43       2.96      -1.32    -429.58     -11.46      17.33       4.05  122367.50
2021 12 03 09 49 00 000       -3.21       2.91      -1.07    -427.75     -13.68      23.50       4.01  110089.00
2021 12 03 09 50 00 000       -3.35       2.70      -1.22    -425.92     -15.89      29.67       3.98   97810.50
2021 12 03 09 51 00 000       -3.25       3.06      -1.69    -424.10     -18.11      35.85       3.95   85532.00
2021 12 03 09 52 00 000       -3.44       2.45      -1.36    -424.10     -18.11      35.85       3.95   85532.00
2021 12 03 09 53 00 000       -3.28       2.88      -1.78    -424.10     -18.10      35.85       3.95   85532.00
2021 12 03 09 54 00 000       -3.48       2.73      -1.67    -423.33     -18.48      36.19       4.08   86403.00
2021 12 03 09 55 00 000       -3.45       2.76      -1.72    -422.57     -18.86      36.52       4.20   87274.00
2021 12 03 09 56 00 000       -3.55       2.43      -1.11    -421.80     -19.24      36.86       4.33   88145.00
2021 12 03 09 57 00 000       -3.50       2.71      -1.97    -421.80     -19.24      36.86       4.33   88145.00
2021 12 03 09 58 00 000       -3.75       2.33      -2.05    -421.80     -19.23      36.86       4.33   88145.00
2021 12 03 09 59 00 000       -3.66       2.55      -2.04    -418.30     -16.10      40.06       3.91   83004.00
2021 12 03 10 00 00 000       -3.56       2.71      -1.93    -418.30     -16.10      40.06       3.91   83004.00
2021 12 03 10 01 00 000       -3.43       2.81      -2.04    -421.20     -17.54      39.48       4.15   84399.00
2021 12 03 10 02 00 000       -3.32       2.71      -2.51    -421.20     -18.09      41.02       4.07   81680.00
2021 12 03 10 03 00 000       -3.34       2.81      -2.28    -421.20     -19.47      45.56       3.83   73816.00
2021 12 03 10 04 00 000       -3.27       2.77      -2.43    -421.20     -19.46      45.57       3.83   73816.00
2021 12 03 10 05 00 000       -3.36       2.83      -2.29    -421.30     -19.69      43.54       3.63   68465.00
2021 12 03 10 06 00 000       -3.34       2.92      -2.33    -421.30     -19.69      43.54       3.63   68465.00
2021 12 03 10 07 00 000       -3.28       2.98      -2.29    -421.30     -19.88      44.24       3.87   72889.00
2021 12 03 10 08 00 000       -3.31       3.01      -2.22    -421.30     -19.88      44.24       3.87   72889.00
2021 12 03 10 09 00 000       -3.32       3.05      -2.16    -421.20     -23.01      41.05       3.87   73859.00
2021 12 03 10 10 00 000       -3.33       3.03      -2.19    -421.20     -23.01      41.05       3.87   73859.00
2021 12 03 10 11 00 000       -3.36       3.13      -2.11    -421.20     -23.01      41.05       3.87   73859.00
2021 12 03 10 12 00 000       -3.32       3.09      -2.15    -421.97     -21.78      41.91       3.91   74812.00
2021 12 03 10 13 00 000       -3.29       3.03      -2.20    -422.73     -20.55      42.78       3.95   75765.00
2021 12 03 10 14 00 000       -3.23       2.89      -2.36    -423.50     -19.33      43.65       3.99   76718.00
2021 12 03 10 15 00 000       -3.25       2.94      -2.29    -423.50     -19.33      43.65       3.99   76718.00
2021 12 03 10 16 00 000       -2.93       3.49      -2.84    -422.07     -19.50      42.52       3.93   76869.25
2021 12 03 10 17 00 000       -3.08       3.45      -2.71    -420.65     -19.68      41.40       3.88   77020.50
2021 12 03 10 18 00 000       -3.71       2.80      -2.02    -419.23     -19.86      40.28       3.82   77171.75
2021 12 03 10 19 00 000       -3.38       3.17      -2.80    -417.80     -20.04      39.15       3.76   77323.00
2021 12 03 10 20 00 000       -3.03       3.72      -3.50    -418.90     -20.08      40.01       3.83   76739.00
2021 12 03 10 21 00 000       -3.16       3.41      -3.56    -434.10     -18.80      52.73       4.82   70855.00
2021 12 03 10 22 00 000       -2.62       3.81      -3.36    -434.10     -19.29      50.58       5.01   77097.00
2021 12 03 10 23 00 000       -2.26       4.32      -3.45    -433.80     -24.22      47.02       4.89   75803.00
2021 12 03 10 24 00 000       -2.48       3.99      -3.79    -421.10     -23.51      45.00       3.88   70666.00
2021 12 03 10 25 00 000       -2.05       4.35      -3.50    -440.10     -18.98      55.10       5.22   71119.00
2021 12 03 10 26 00 000       -2.40       4.20      -3.59    -427.50     -21.72      49.57       4.90   76869.00
2021 12 03 10 27 00 000       -2.73       3.88      -4.21    -449.40     -31.11      45.88       5.40   78916.00
2021 12 03 10 28 00 000       -2.13       4.03      -3.75    -441.20     -17.35      56.57       6.30   97835.00
2021 12 03 10 29 00 000       -2.33       3.80      -3.52    -425.60     -17.88      48.12       4.24   69201.00
2021 12 03 10 30 00 000       -2.83       3.77      -3.03    -430.70     -15.75      54.06       4.29   61100.00
2021 12 03 10 31 00 000       -2.90       4.29      -3.40    -418.80     -25.94      41.37       3.51   57244.00
2021 12 03 10 32 00 000       -2.67       4.12      -2.75    -419.00     -24.78      34.90       3.83   68872.00
2021 12 03 10 33 00 000       -3.19       3.55      -2.59    -419.00     -24.78      34.90       3.83   68872.00
2021 12 03 10 34 00 000       -2.86       3.87      -2.73    -428.40     -19.77      43.26       4.31   68135.00
2021 12 03 10 35 00 000       -2.79       3.97      -3.10    -431.40     -19.52      47.28       4.69   69489.00
2021 12 03 10 36 00 000       -2.69       4.13      -2.83    -428.10     -26.10      43.52       4.60   67694.00
2021 12 03 10 37 00 000       -2.17       4.31      -2.15    -424.80     -27.13      39.33       4.24   69319.00
2021 12 03 10 38 00 000       -1.00       5.15      -2.32    -448.70     -23.90      45.12       5.91   69518.00
2021 12 03 10 39 00 000       -1.24       4.58      -3.07    -441.90     -27.39      39.83       4.99   66964.00
2021 12 03 10 40 00 000       -0.37       5.02      -3.32    -438.40     -27.81      39.54       4.76   66239.00
2021 12 03 10 41 00 000       -0.36       5.64      -2.54    -453.30     -25.13      50.76       5.86   66267.00
2021 12 03 10 42 00 000       -0.97       5.34      -2.99    -452.70     -25.20      50.57       5.78   65223.00
2021 12 03 10 43 00 000       -1.03       5.40      -2.98    -452.33     -24.34      50.08       5.66   67443.67
2021 12 03 10 44 00 000       -1.10       5.45      -2.98    -451.97     -23.49      49.59       5.53   69664.33
2021 12 03 10 45 00 000       -1.16       5.51      -2.97    -451.60     -22.63      49.11       5.41   71885.00
2021 12 03 10 46 00 000       -1.76       5.20      -3.33    -451.60     -22.64      49.10       5.41   71885.00
2021 12 03 10 47 00 000       -1.54       5.34      -3.18    -449.50     -28.29      50.82       5.41   61065.00
2021 12 03 10 48 00 000       -1.06       5.58      -2.72    -449.60     -28.19      50.78       5.44   62322.00
2021 12 03 10 49 00 000       -1.15       5.48      -2.54    -450.50     -27.08      49.69       5.77   78100.00
2021 12 03 10 50 00 000       -2.12       5.47      -2.09    -450.20     -28.22      46.48       5.60   72340.00
2021 12 03 10 51 00 000       -1.71       5.51      -2.32    -450.30     -29.50      47.41       5.59   70148.33
2021 12 03 10 52 00 000       -1.33       5.62      -2.27    -450.40     -30.78      48.34       5.59   67956.67
2021 12 03 10 53 00 000       -1.06       5.50      -1.99    -450.50     -32.06      49.27       5.58   65765.00
2021 12 03 10 54 00 000       -1.35       5.63      -2.02    -450.50     -32.06      49.27       5.58   65765.00
2021 12 03 10 55 00 000       -1.17       5.72      -1.91    -450.25     -28.37      49.34       5.56   67176.00
2021 12 03 10 56 00 000       -1.50       5.49      -2.74    -450.00     -24.68      49.41       5.53   68587.00
2021 12 03 10 57 00 000       -1.61       5.24      -2.91    -450.00     -24.68      49.41       5.53   68587.00
2021 12 03 10 58 00 000       -1.59       5.07      -3.14    -450.00     -24.69      49.40       5.53   68587.00
2021 12 03 10 59 00 000       -0.70       5.23      -2.98    -460.00     -29.48      43.48       5.46   70257.00
2021 12 03 11 00 00 000        1.18       5.76      -1.87    -470.00     -34.27      37.56       5.40   71927.00
2021 12 03 11 01 00 000        1.55       5.76      -1.49    -470.00     -34.27      37.55       5.40   71927.00
2021 12 03 11 02 00 000        1.26       5.69      -1.96    -468.60     -28.02      40.69       5.67   68891.00
2021 12 03 11 03 00 000        1.14       5.60      -2.33    -468.00     -25.14      42.17       5.79   67491.00
2021 12 03 11 04 00 000        1.97       5.56      -2.06    -468.00     -25.14      42.17       5.79   67491.00
2021 12 03 11 05 00 000       -1.05       5.57      -2.78    -463.90     -30.97      47.92       4.12   38848.00
2021 12 03 11 06 00 000       -1.85       5.50      -2.97    -463.90     -30.98      47.91       4.12   38848.00
2021 12 03 11 07 00 000       -2.14       5.36      -3.16    -460.66     -30.16      49.91       4.33   42796.60
2021 12 03 11 08 00 000       -2.22       5.13      -3.48    -457.42     -29.33      51.91       4.54   46745.20
2021 12 03 11 09 00 000       -2.22       4.96      -3.75    -454.18     -28.51      53.91       4.75   50693.80
2021 12 03 11 10 00 000       -1.72       5.12      -3.87    -450.94     -27.69      55.91       4.96   54642.40
2021 12 03 11 11 00 000       -1.80       5.10      -3.80    -447.70     -26.87      57.91       5.17   58591.00
2021 12 03 11 12 00 000       -1.80       4.76      -4.20    -447.70     -26.88      57.90       5.17   58591.00
2021 12 03 11 13 00 000       -1.62       4.58      -4.44    -447.70     -23.12      62.00       5.32   62698.50
2021 12 03 11 14 00 000       -1.63       4.40      -4.60    -447.70     -19.36      66.09       5.47   66806.00
2021 12 03 11 15 00 000       -1.77       4.41      -4.58    -447.70     -19.37      66.09       5.47   66806.00
2021 12 03 11 16 00 000       -2.05       4.22      -4.53    -447.70     -19.38      66.08       5.47   66806.00
2021 12 03 11 17 00 000       -2.11       4.16      -4.50    -446.80     -17.97      66.58       5.84   79470.67
2021 12 03 11 18 00 000       -1.97       4.25      -4.45    -445.90     -16.57      67.07       6.20   92135.33
2021 12 03 11 19 00 000       -2.09       3.44      -4.90    -445.00     -15.16      67.56       6.57  104800.00
2021 12 03 11 20 00 000       -1.95       4.39      -4.32    -445.00     -15.18      67.56       6.57  104800.00
2021 12 03 11 21 00 000       -1.67       4.39      -4.31    -445.00     -15.19      67.55       6.57  104800.00
2021 12 03 11 22 00 000       -2.11       3.19      -5.04    -445.50     -16.88      69.03       6.18   85702.50
2021 12 03 11 23 00 000       -1.87       3.48      -4.93    -446.00     -18.58      70.50       5.80   66605.00
2021 12 03 11 24 00 000       -2.38       4.18      -3.96    -446.00     -18.59      70.50       5.80   66605.00
2021 12 03 11 25 00 000       -1.75       5.33      -2.82    -446.00     -29.36      52.08       5.71   71758.00
2021 12 03 11 26 00 000       -1.19       4.67      -4.16    -449.70     -27.58      51.09       5.76   69935.00
2021 12 03 11 27 00 000       -1.14       5.33      -2.69    -453.30     -24.76      55.75       6.04   73184.00
2021 12 03 11 28 00 000       -1.00       5.58      -2.49    -454.80     -32.90      52.23       6.25   67775.00
2021 12 03 11 29 00 000       -1.21       5.87      -1.50    -454.80     -32.91      52.22       6.25   67775.00
2021 12 03 11 30 00 000       -0.16       6.11      -0.81    -451.80     -32.64      52.28       6.19   72117.50
2021 12 03 11 31 00 000       -1.64       5.66      -1.96    -448.80     -32.37      52.34       6.13   76460.00
2021 12 03 11 32 00 000       -1.73       5.49      -2.48    -448.80     -32.38      52.34       6.13   76460.00
2021 12 03 11 33 00 000       -1.60       5.52      -2.12    -448.80     -32.39      52.33       6.13   76460.00
2021 12 03 11 34 00 000       -1.17       5.88      -1.31    -448.35     -36.48      50.51       6.82   71412.50
2021 12 03 11 35 00 000       -0.69       5.83      -1.89    -447.90     -40.58      48.69       7.52   66365.00
2021 12 03 11 36 00 000       -0.16       5.60      -2.71    -447.90     -40.59      48.68       7.52   66365.00
2021 12 03 11 37 00 000       -1.41       5.15      -3.37    -437.70     -52.19      68.87       6.28   52436.00
2021 12 03 11 38 00 000       -1.31       5.20      -3.22    -445.30     -44.52      58.59       6.17   55407.00
2021 12 03 11 39 00 000       -1.42       5.08      -3.45    -453.40     -36.40      47.75       6.04   58554.00
2021 12 03 11 40 00 000       -0.73       4.96      -3.80    -454.05     -32.17      50.40       5.99   61366.50
2021 12 03 11 41 00 000       -1.75       4.71      -3.98    -454.70     -27.95      53.05       5.94   64179.00
2021 12 03 11 42 00 000       -1.09       4.51      -4.22    -453.30     -28.27      54.08       5.96   63419.00
2021 12 03 11 43 00 000       -1.89       3.87      -4.45    -435.10     -32.49      67.12       6.20   53794.00
2021 12 03 11 44 00 000       -1.58       4.02      -4.13    -430.30     -33.64      70.50       6.26   51267.00
2021 12 03 11 45 00 000       -1.81       3.92      -4.48    -442.90     -38.15      67.18       7.09   65612.00
2021 12 03 11 46 00 000       -1.76       3.97      -4.42    -447.60     -35.57      62.07       6.98   70371.00
2021 12 03 11 47 00 000       -2.48       3.95      -4.26    -435.50     -43.26      52.19       5.92   46787.00
2021 12 03 11 48 00 000       -1.65       3.46      -4.48    -437.90     -43.66      45.18       6.04   42894.00
2021 12 03 11 49 00 000       -2.29       3.44      -4.62    -437.10     -37.07      68.15       7.19   49358.00
2021 12 03 11 50 00 000       -2.75       3.54      -4.49    -442.60     -27.95      65.20       6.06   64066.00
2021 12 03 11 51 00 000       -2.79       3.82      -4.20    -438.10     -33.32      63.81       6.08   63180.00
2021 12 03 11 52 00 000       -3.39       3.73      -3.84    -438.10     -35.66      61.69       6.15   57967.00
2021 12 03 11 53 00 000       -1.41       4.64      -3.85    -443.10     -32.99      60.54       6.11   56469.00
2021 12 03 11 54 00 000       -1.09       4.09      -4.39    -444.70     -33.55      53.69       6.69   63034.00
2021 12 03 11 55 00 000       -1.39       3.90      -4.63    -434.70     -41.97      63.07       6.10   41372.00
2021 12 03 11 56 00 000       -1.48       4.41      -4.03    -441.60     -35.27      58.06       6.17   56090.00
2021 12 03 11 57 00 000       -2.15       4.57      -2.89    -447.40     -28.38      54.98       6.36   66096.00
2021 12 03 11 58 00 000       -1.63       2.90      -5.46    -443.30     -29.85      61.49       7.29   55487.00
2021 12 03 11 59 00 000       -1.77       4.39      -4.37    -435.40     -36.87      68.65       7.95   41435.00
2021 12 03 12 00 00 000       -1.68       4.10      -4.43    -435.20     -39.42      68.14       7.75   42782.25
2021 12 03 12 01 00 000       -1.73       3.79      -4.80    -435.00     -41.98      67.62       7.56   44129.50
2021 12 03 12 02 00 000       -1.11       3.85      -4.76    -434.80     -44.53      67.10       7.36   45476.75
2021 12 03 12 03 00 000       -1.45       3.85      -4.86    -434.60     -47.08      66.58       7.16   46824.00
2021 12 03 12 04 00 000       -1.33       4.50      -4.04    -434.60     -47.10      66.57       7.16   46824.00
2021 12 03 12 05 00 000       -1.71       4.22      -4.24    -434.60     -47.12      66.55       7.16   46824.00
2021 12 03 12 06 00 000       -1.75       3.56      -4.91    -434.24     -44.76      66.90       7.10   47136.20
2021 12 03 12 07 00 000       -1.72       4.26      -4.32    -433.88     -42.39      67.24       7.04   47448.40
2021 12 03 12 08 00 000       -1.86       3.55      -4.96    -433.52     -40.02      67.59       6.97   47760.60
2021 12 03 12 09 00 000       -1.51       2.65      -5.56    -433.16     -37.66      67.94       6.91   48072.80
2021 12 03 12 10 00 000       -1.77       3.33      -5.03    -432.80     -35.29      68.29       6.85   48385.00
2021 12 03 12 11 00 000       -1.64       2.60      -5.45    -432.80     -35.31      68.28       6.85   48385.00
2021 12 03 12 12 00 000       -2.30       2.82      -5.08    -432.80     -35.34      68.27       6.85   48385.00
2021 12 03 12 13 00 000       -2.86       2.37      -4.90    -435.70     -37.23      68.61       8.44   48385.00
2021 12 03 12 14 00 000       -2.18       2.40      -5.16    -436.40     -37.99      69.97       8.65   45672.00
2021 12 03 12 15 00 000       -3.01       3.68      -3.55    -437.20     -38.75      71.33       8.85   43030.00
2021 12 03 12 16 00 000       -1.55       4.71      -2.81    -431.30     -61.37      53.16       7.34   57878.00
2021 12 03 12 17 00 000       -1.72       5.43      -1.81    -431.30     -61.39      53.14       7.34   57878.00
2021 12 03 12 18 00 000       -1.62       4.30      -3.93    -431.30     -61.41      53.12       7.34   57878.00
2021 12 03 12 19 00 000       -1.84       4.30      -3.84    -426.80     -65.20      45.41       7.42   54397.00
2021 12 03 12 20 00 000       -2.27       4.58      -1.06    -422.30     -68.98      37.69       7.50   50916.00
2021 12 03 12 21 00 000       -2.30       4.82      -1.60    -424.50     -67.80      44.10       7.56   53274.00
2021 12 03 12 22 00 000       -1.79       4.68      -3.03    -427.50     -62.29      54.53       7.62   55605.00
2021 12 03 12 23 00 000       -1.47       3.35      -4.47    -429.20     -36.23      73.33       7.58   52581.00
2021 12 03 12 24 00 000       -2.65       5.04      -1.36    -429.30     -54.71      55.55       7.25   48287.00
2021 12 03 12 25 00 000       -2.20       3.90      -3.69    -429.30     -56.35      53.93       7.22   47908.00
2021 12 03 12 26 00 000       -2.37       3.30      -4.30    -432.10     -51.88      63.74       8.19   49420.00
2021 12 03 12 27 00 000       -2.07       2.84      -4.87    -432.10     -51.83      64.32       8.16   49796.00
2021 12 03 12 28 00 000       -0.77       3.12      -4.90    -432.69     -50.57      64.02       8.12   48444.29
2021 12 03 12 29 00 000       -0.82       3.84      -5.25    -433.27     -49.30      63.73       8.08   47092.57
2021 12 03 12 30 00 000       -0.93       4.55      -5.20    -433.86     -48.04      63.43       8.04   45740.86
2021 12 03 12 31 00 000       -0.95       4.53      -5.19    -434.44     -46.77      63.14       8.00   44389.14
2021 12 03 12 32 00 000       -0.97       4.51      -5.19    -435.03     -45.51      62.84       7.96   43037.43
2021 12 03 12 33 00 000       -0.96       4.54      -5.15    -435.61     -44.24      62.55       7.92   41685.71
2021 12 03 12 34 00 000       -0.85       4.52      -5.18    -436.20     -42.98      62.26       7.88   40334.00
2021 12 03 12 35 00 000       -0.79       4.55      -5.23    -436.20     -43.00      62.24       7.88   40334.00
2021 12 03 12 36 00 000       -0.87       4.53      -5.16    -436.20     -43.03      62.22       7.88   40334.00
