omni_ideal.log GSM

#COORD
GSM

#DELAY
1800
yr mo dy hr mn sc ms bx by bz ux uy uz rho T
#START
 2024  5 13  4 14  0   0    0.64    3.34   -4.21   790.40    -5.80    14.20     9.53      61797.0
 2024  5 13  4 15  0   0    1.96    3.63   -4.58   790.40    -5.80    14.20     9.53      61797.0
 2024  5 13  4 16  0   0    0.66    3.27   -4.58   790.40    -5.80    14.20     9.53      61797.0
 2024  5 13  4 21  0   0    1.08    3.63   -5.08   785.70    -7.30    10.30     8.70      60834.0
 2024  5 13  4 22  0   0    3.88    3.41   -3.14   787.30   -10.50    13.40     8.34      69880.0
 2024  5 13  4 23  0   0    2.80    3.60   -4.27   790.00   -15.80    18.70     7.75      85103.0
 2024  5 13  4 26  0   0    2.54    3.30   -4.19   772.60     1.30    26.50     7.84      96413.0
 2024  5 13  4 27  0   0    0.94    4.27   -4.09   774.00     0.90    25.10     7.86      94462.0
 2024  5 13  4 28  0   0    0.41    3.59   -3.76   788.20    -6.80    11.30     8.12      70832.0
 2024  5 13  4 29  0   0    0.80    4.33   -2.97   788.20   -21.20    12.20     8.55      54525.0
 2024  5 13  4 30  0   0    0.87    3.94   -4.23   788.20   -22.10    12.30     8.58      53546.0
 2024  5 13  4 31  0   0    0.88    5.31   -2.81   796.10   -13.60     3.60    10.79      81620.0
 2024  5 13  4 32  0   0   -1.07    6.77   -3.41   789.80   -13.10     5.60     9.68      66908.0
 2024  5 13  4 33  0   0   -0.58    6.18   -4.43   770.70   -16.10    14.70     8.23      50183.0
 2024  5 13  4 34  0   0    2.02    3.74   -4.18   773.40   -15.40    21.00     7.40      53128.0
 2024  5 13  4 35  0   0   -0.08    4.21   -6.28   779.20   -12.60    21.20     6.99      55850.0
 2024  5 13  4 36  0   0    2.06    2.83   -6.37   791.30    -0.10    14.30     8.37      65417.0
 2024  5 13  4 37  0   0    1.73    3.20   -5.65   793.00    -6.40    16.70     8.91      58648.0
 2024  5 13  4 38  0   0    2.49    3.06   -3.66   787.70   -11.50    16.50     8.83      50841.0
 2024  5 13  4 39  0   0    1.48    3.69   -4.67   766.00   -17.10    17.20     7.96      34317.0
 2024  5 13  4 40  0   0    2.59    1.90   -5.54   791.00    -3.50    12.10     9.56      65536.0
 2024  5 13  4 41  0   0    2.92    2.36   -4.46   791.50    -3.20    12.00     9.59      66204.0
 2024  5 13  4 42  0   0    1.57    3.73   -4.85   793.60    -4.40    14.20     8.70      66405.0
 2024  5 13  4 43  0   0    2.89    2.04   -5.35   793.60    -4.40    14.20     8.70      66405.0
 2024  5 13  4 44  0   0    2.35    3.87   -4.29   793.60    -4.40    14.20     8.70      66405.0
 2024  5 13  4 46  0   0    4.26    4.14   -2.58   787.50   -23.20    -5.10     9.26      55325.0
 2024  5 13  4 47  0   0    3.63    3.48   -3.20   787.50   -23.20    -5.10     9.26      55325.0
 2024  5 13  4 51  0   0    1.35    2.54   -4.73   792.40    -4.00    18.80     7.84      53438.0
 2024  5 13  4 52  0   0    2.99    4.40   -2.00   792.40    -4.00    18.80     7.84      53438.0
 2024  5 13  4 55  0   0    1.35    4.35   -4.16   792.60   -29.20    10.10     9.05      73394.0
 2024  5 13  4 56  0   0    3.93    3.71   -2.75   785.70   -23.30    23.80     8.64      72012.0
 2024  5 13  4 57  0   0   -0.48    4.71   -5.06   782.60   -20.60    30.00     8.45      71385.0
 2024  5 13  4 58  0   0    4.43    2.70   -3.20   794.80   -10.30     3.00     9.53      71012.0
 2024  5 13  4 59  0   0    2.80    2.85   -3.59   794.80   -10.30     3.00     9.53      71012.0
 2024  5 13  5  4  0   0    1.85    4.44   -3.92   778.30    -8.80    10.10     8.70      62177.0
 2024  5 13  5  5  0   0    3.49    4.30   -2.27   778.40    -8.80    10.10     8.70      62177.0
 2024  5 13  5  9  0   0    0.44    3.71   -3.90   768.10   -22.00     5.00     6.27      65446.0
 2024  5 13  5 10  0   0    0.06    3.51   -5.41   764.20   -16.10     8.90     8.55      47825.0
 2024  5 13  5 11  0   0   -0.61    4.13   -5.52   760.50   -11.50    11.50     9.89      34543.0
 2024  5 13  5 12  0   0   -0.37    4.31   -6.30   769.70    -5.90    13.90     8.82      60743.0
 2024  5 13  5 13  0   0   -0.33    4.10   -5.52   779.80    -1.20    16.60     8.27      86308.0
